id,Latitude,Longitude,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,target
12489,38.57,-121.49,1.2209,38,2.907117008,1.166465621,1091,1.316043426,0.879
12490,38.57,-121.47,2.1691,39,4.023668639,1.088757396,589,1.74260355,1.5
12491,38.57,-121.47,1.9034,48,3.575826682,1.055872292,1443,1.645381984,1.239
12492,38.57,-121.48,1.8512,38,3.578343949,1.025477707,1243,1.58343949,1.141
12493,38.57,-121.47,3.0217,52,4.424242424,1.04040404,176,1.777777778,2
12494,38.57,-121.47,1.2041,50,3.86260454,1.15651135,1223,1.461170848,1.681
12495,38.58,-121.48,1.5872,52,3.532485876,1.06920904,1081,1.526836158,1.575
12496,38.57,-121.45,3.2963,52,5.223958333,1.072916667,825,2.1484375,2.361
12497,38.56,-121.45,4.63,52,6.93654267,1.041575492,1027,2.24726477,2.338
12498,38.56,-121.46,2.9191,52,4.742547425,1.008130081,764,2.070460705,1.118
12499,38.57,-121.46,3.1583,52,5.364238411,1.139072848,326,2.158940397,1.4
12500,38.57,-121.46,3.2386,52,5.58125,0.99375,367,2.29375,2.132
12501,38.57,-121.46,3.1484,52,5.354748603,1.025139665,722,2.016759777,1.589
12502,38.57,-121.46,2.0549,52,4.242819843,1.093994778,614,1.603133159,1.567
12503,38.56,-121.43,3.1827,41,5.261904762,1.080952381,443,2.10952381,1.317
12504,38.56,-121.44,3.7167,45,5.53196347,1.063926941,873,1.993150685,1.319
12505,38.56,-121.44,2.8542,52,5.457831325,0.993975904,257,1.548192771,1.394
12506,38.56,-121.43,2.5417,50,5.964980545,1.120622568,532,2.070038911,1.259
12507,38.56,-121.43,3.0938,46,5.371428571,0.995918367,452,1.844897959,1.378
12508,38.57,-121.45,5.1169,52,6.3904,1.016,1295,2.072,2.325
12509,38.56,-121.45,4.0417,52,6.452830189,1.047169811,1301,2.454716981,1.738
12510,38.55,-121.42,2.6417,35,4.23255814,0.906976744,115,2.674418605,0.989
12511,38.55,-121.43,2.7333,44,5.356707317,1.088414634,1509,2.300304878,1.001
12512,38.55,-121.45,1.4889,19,4.480743692,1.073041169,1412,1.875166003,0.776
12513,38.56,-121.46,3.3348,52,4.929133858,1.031496063,722,1.895013123,1.228
12514,38.56,-121.45,2.625,51,5.387931034,1.012931034,452,1.948275862,1.212
12515,38.55,-121.44,2.9821,46,4.398963731,0.992227979,726,1.880829016,0.97
12516,38.56,-121.47,3.125,52,6.131034483,1.117241379,273,1.882758621,0.856
12517,38.56,-121.46,2.2125,52,5.124293785,1.016949153,479,2.706214689,1.04
12518,38.55,-121.46,1.7616,52,5.602150538,1.161290323,1789,3.20609319,0.841
12519,38.55,-121.46,1.2235,52,5.144963145,1.137592138,1364,3.351351351,0.685
12520,38.55,-121.47,1.1458,48,3.24702381,1.199404762,926,2.755952381,0.654
12521,38.56,-121.47,1.8911,52,4.151761518,1.105691057,782,2.119241192,0.859
12522,38.56,-121.47,2.0221,51,3.97519084,1.066793893,874,1.667938931,0.958
12523,38.56,-121.47,1.7328,44,4.053061224,1.169387755,1044,2.130612245,0.881
12524,38.56,-121.48,2.0089,44,4.46124031,1.019379845,518,2.007751938,1.136
12525,38.56,-121.48,2.7316,46,4.181303116,0.974504249,688,1.949008499,1.347
12526,38.57,-121.48,1.78,38,3.975694444,1.125,596,2.069444444,1.143
12527,38.56,-121.49,1.2813,42,3.896103896,1.034632035,506,2.19047619,0.875
12528,38.56,-121.49,1.9013,35,3.342857143,1.004395604,987,2.169230769,0.869
12529,38.57,-121.49,1.7155,51,4.087671233,1.054794521,736,2.016438356,1.088
12530,38.57,-121.5,1.4712,41,3.556962025,1.088607595,807,2.553797468,0.946
12531,38.57,-121.5,2.1719,44,4.283489097,1.093457944,766,2.386292835,0.875
12532,38.57,-121.51,2.2031,36,4.170068027,1.129251701,425,2.891156463,0.938
12533,38.57,-121.5,1.0114,45,4.29,1.27,510,2.55,0.8
12534,38.56,-121.5,1.128,46,4.295454545,1.047077922,1684,2.733766234,1.231
12535,38.56,-121.51,1.0649,43,3.56462585,1.06122449,1320,4.489795918,1.375
12536,38.55,-121.51,2.8417,45,5.078726968,1.056951424,1341,2.246231156,1.379
12537,38.55,-121.51,2.7885,46,5.103092784,0.95532646,531,1.824742268,1.372
12538,38.56,-121.49,3.0033,52,5.223796034,1.110481586,667,1.889518414,1.035
12539,38.55,-121.49,3.3844,52,5.690045249,1.040723982,836,1.891402715,1.511
12540,38.55,-121.5,5.6402,52,6.214285714,1.015625,957,2.136160714,2.098
12541,38.56,-121.49,3.6729,52,5.077142857,1.051428571,624,1.782857143,1.378
12542,38.54,-121.49,2.5639,47,5.233031674,1.212669683,779,1.762443439,1.23
12543,38.54,-121.5,8.338,52,8.297101449,0.963768116,334,2.420289855,4.058
12544,38.55,-121.49,5.0359,51,6.892109501,1.017713366,1486,2.392914654,2.241
12545,38.55,-121.5,5.2362,49,6.212443096,0.962063733,1363,2.068285281,2.368
12546,38.54,-121.5,3.7344,44,5.583732057,0.961722488,452,2.162679426,1.798
12547,38.55,-121.48,7.1035,52,7.269565217,1.043478261,832,2.411594203,2.287
12548,38.55,-121.48,4.3929,52,5.432,0.954666667,811,2.162666667,1.625
12549,38.56,-121.48,2.0833,50,4.176315789,1.178947368,877,2.307894737,0.943
12550,38.55,-121.48,4.1467,52,5.689189189,1.043918919,675,2.280405405,1.75
12551,38.55,-121.48,4.8603,52,6.77675841,1.018348624,714,2.183486239,1.919
12552,38.56,-121.48,2.8542,52,4.497237569,1.193370166,327,1.806629834,1.25
12553,38.55,-121.47,0.9948,48,3.532846715,1.131386861,706,2.576642336,0.654
12554,38.55,-121.47,1.0208,29,4.954372624,1.171102662,861,3.273764259,0.558
12555,38.54,-121.47,1.2679,47,5.186567164,1.154228856,1346,3.348258706,0.567
12556,38.55,-121.47,1.186,24,3.364261168,0.986254296,546,1.87628866,0.67
12557,38.55,-121.47,2.0242,52,5.672131148,1.209016393,561,2.299180328,0.946
12558,38.54,-121.45,2.7787,47,4.75,1.024590164,810,3.319672131,0.56
12559,38.54,-121.45,1.4702,41,4.564285714,1.1,839,2.996428571,0.583
12560,38.54,-121.46,1.8333,48,5.72,1.171428571,605,3.457142857,0.582
12561,38.55,-121.46,2.0074,40,5.394805195,1.12987013,1454,3.776623377,0.57
12562,38.54,-121.42,3.0521,29,5.987234043,1.127659574,556,2.365957447,1.08
12563,38.54,-121.43,2.9769,43,5.082926829,1.017073171,912,2.224390244,0.927
12564,38.54,-121.43,3.15,44,5.446376812,1.04057971,791,2.292753623,1.015
12565,38.54,-121.44,2.5694,44,5.109343936,1.011928429,1145,2.276341948,0.924
12566,38.54,-121.45,1.9485,48,4.705639615,1.009628611,1441,1.982118294,0.866
12567,38.54,-121.42,2.398,18,5.395299145,1.070512821,1726,3.688034188,0.876
12568,38.54,-121.42,2.925,29,5.017021277,1.04893617,1071,2.278723404,0.943
12569,38.54,-121.43,2.4618,42,5.047112462,1.045592705,1346,2.045592705,1.013
12570,38.54,-121.44,3.2404,39,5.080071174,1.021352313,1217,2.165480427,0.936
12571,38.54,-121.44,2.5389,47,5.346072187,1.063694268,1308,2.777070064,0.757
12572,38.53,-121.41,3.1944,35,6.026315789,1.084795322,1110,3.245614035,0.79
12573,38.53,-121.41,2.9737,37,4.58008658,0.96969697,588,2.545454545,0.721
12574,38.53,-121.42,2.8298,37,5.349726776,1.00273224,1171,3.199453552,0.712
12575,38.53,-121.42,3.4083,36,5.432989691,0.989690722,832,2.859106529,0.718
12576,38.53,-121.43,3.1208,36,5.333333333,1.053763441,846,3.032258065,0.827
12577,38.53,-121.43,3.1667,36,5.560640732,0.974828375,1199,2.743707094,0.819
12578,38.53,-121.44,2.3272,37,4.746958637,1.051094891,1089,2.649635036,0.806
12579,38.52,-121.41,1.8689,25,4.360169492,1.016949153,2529,3.572033898,0.668
12580,38.51,-121.42,1.9423,21,4.900452489,1.004524887,2611,3.938159879,0.878
12581,38.52,-121.42,2.5574,32,5.830927835,1.146391753,1655,3.412371134,0.726
12582,38.52,-121.43,2.5898,43,5.425974026,1.036363636,955,2.480519481,0.721
12583,38.52,-121.43,1.3927,30,4.06785317,1.051167964,2925,3.253615128,0.783
12584,38.52,-121.44,2.7697,38,5.473684211,1.021052632,995,2.618421053,0.766
12585,38.53,-121.5,4.6923,39,5.566433566,1.036713287,1188,2.076923077,1.92
12586,38.53,-121.5,3.5231,37,5.543378995,1.04109589,1508,2.295281583,1.143
12587,38.53,-121.51,4.25,34,6.063909774,0.996240602,631,2.372180451,1.919
12588,38.53,-121.51,5.3135,36,6.212410501,0.973747017,966,2.30548926,2.166
12589,38.52,-121.5,2.2574,37,4.702576112,1.091334895,1261,2.953161593,0.591
12590,38.51,-121.51,5.5208,33,6.833723653,1.028103044,1085,2.540983607,1.713
12591,38.51,-121.51,6.6112,31,6.758474576,0.919491525,542,2.296610169,2.516
12592,38.52,-121.51,4.0972,30,5.687170475,1.033391916,1167,2.050966608,1.814
12593,38.53,-121.48,2.3487,38,4.267647059,0.926470588,786,2.311764706,1.016
12594,38.53,-121.49,3.125,40,5.873267327,1.061386139,1225,2.425742574,1.306
12595,38.54,-121.49,1.6932,37,4.661971831,1.107042254,841,2.369014085,0.784
12596,38.53,-121.48,2.3542,43,4.921428571,1,708,2.528571429,1.039
12597,38.52,-121.48,2.9911,36,5.123595506,1.002808989,906,2.54494382,0.964
12598,38.52,-121.49,3.1014,37,4.953125,1.075520833,955,2.486979167,0.968
12599,38.53,-121.49,3.3906,42,5.41697417,1.036900369,571,2.10701107,1.242
12600,38.54,-121.48,2.1975,41,5.373801917,1.094249201,1841,2.940894569,0.735
12601,38.53,-121.48,1.9837,37,4.786516854,1.014044944,902,2.533707865,0.623
12602,38.54,-121.47,1.4138,36,4.345755694,1.055900621,1845,3.819875776,0.525
12603,38.53,-121.47,1.4625,43,5.144,1.16,2400,3.84,0.544
12604,38.53,-121.47,1.3646,44,4.344,1.168,506,4.048,0.654
12605,38.51,-121.49,2.9219,18,5.46875,1.3203125,260,2.03125,1.529
12606,38.5,-121.49,3.319,32,5.265033408,0.977728285,1331,2.964365256,0.845
12607,38.5,-121.49,3.0313,30,6.520912548,1.030418251,842,3.201520913,0.879
12608,38.5,-121.5,3.7414,29,6.631067961,1.067961165,787,2.546925566,0.985
12609,38.51,-121.49,3.1768,30,5.468048359,1.04835924,1857,3.207253886,0.795
12610,38.54,-121.51,3.9792,34,5.976645435,1.016985138,1075,2.282377919,1.648
12611,38.53,-121.52,4.2885,31,5.506238859,1.042780749,1366,2.434937611,1.603
12612,38.53,-121.52,3.5737,30,5.685185185,1.048821549,1289,2.17003367,1.712
12613,38.51,-121.52,3.0963,23,4.961038961,1.050505051,2942,2.122655123,1.569
12614,38.49,-121.51,4.1,21,5.816031537,1.038107753,1856,2.438896189,1.583
12615,38.5,-121.51,5.0371,25,6.385656292,1.00811908,1857,2.51285521,1.802
12616,38.51,-121.55,6.5253,14,6.559139785,1.016726404,2415,2.885304659,2.168
12617,38.5,-121.55,5.7621,9,6.490666667,0.984,2036,2.714666667,2.046
12618,38.5,-121.54,4.2075,15,6.111334002,1.054162487,2415,2.4222668,1.836
12619,38.51,-121.54,4.2216,17,5.606080635,1.050892267,3362,2.222075347,2.179
12620,38.5,-121.53,6.4667,17,6.236363636,0.963636364,1365,2.757575758,2.168
12621,38.51,-121.53,3.1607,20,5.223168654,1.127768313,2595,2.210391823,1.789
12622,38.5,-121.52,4.8497,19,5.730994152,0.941520468,2519,2.94619883,1.844
12623,38.48,-121.53,4.8811,5,5.740473738,1.035427394,11935,2.458290422,2.122
12624,38.49,-121.52,3.6196,5,4.991044776,1.194029851,1341,2.001492537,1.528
12625,38.49,-121.54,5.1442,6,6.147197839,1.03646185,3759,2.538149899,1.745
12626,38.52,-121.48,3.1583,34,4.832075472,0.937735849,1583,2.986792453,0.958
12627,38.51,-121.48,2.5926,24,4.775609756,0.980487805,723,3.526829268,0.723
12628,38.5,-121.48,1.3679,23,4.065250379,1.201820941,1740,2.640364188,0.703
12629,38.49,-121.49,2.6613,26,5.19,1.003333333,986,3.286666667,0.777
12630,38.49,-121.5,2.7368,29,5.181034483,0.99137931,2317,3.329022989,0.782
12631,38.49,-121.5,3.3689,32,5.945185185,1.074074074,2032,3.01037037,0.834
12632,38.49,-121.48,1.5908,26,4.208776596,1.071808511,2447,3.253989362,0.786
12633,38.49,-121.49,2.735,26,5.672794118,1.019607843,2902,3.556372549,0.746
12634,38.49,-121.47,2.3233,17,4.668831169,1.025974026,2760,3.584415584,0.788
12635,38.48,-121.47,2.6382,25,6.09650924,1.131416838,1745,3.583162218,0.762
12636,38.47,-121.49,2.3496,26,5.539366516,1.07239819,4224,3.822624434,0.68
12637,38.48,-121.47,3.2702,24,4.955882353,0.970588235,2048,4.302521008,0.673
12638,38.54,-121.45,1.7891,38,5.268361582,1.084745763,1052,2.971751412,0.605
12639,38.53,-121.45,1.7714,38,5.542857143,1.231746032,1142,3.625396825,0.699
12640,38.53,-121.45,2.1679,34,4.792405063,1.050632911,884,2.237974684,0.754
12641,38.53,-121.45,2.4741,34,5.611111111,1.156862745,848,2.77124183,0.87
12642,38.54,-121.46,1.7692,39,5.170818505,1.153024911,843,3,0.639
12643,38.53,-121.46,1.8007,37,4.93705036,1.057553957,1607,2.89028777,0.654
12644,38.54,-121.46,1.5292,36,4.667519182,1.051150895,1226,3.135549872,0.557
12645,38.52,-121.47,1.2575,26,3.8875,1.139285714,1971,3.519642857,0.668
12646,38.51,-121.46,1.5735,18,3.544240401,1.011686144,1576,2.631051753,1.1
12647,38.5,-121.45,2.7101,25,4.837320574,1.060606061,1559,2.486443381,0.995
12648,38.5,-121.47,1.7188,17,4.544364508,1.016786571,620,1.486810552,1.375
12649,38.51,-121.47,3.625,52,2.222222222,0.444444444,74,8.222222222,0.8
12650,38.52,-121.47,1.8205,42,4.436781609,0.986590038,1597,3.059386973,0.604
12651,38.52,-121.44,1.6521,36,4.068476978,1.121605667,2460,2.904368359,0.697
12652,38.51,-121.45,2.2245,29,4.965882353,1.06,2294,2.698823529,0.759
12653,38.52,-121.45,2.6288,37,5.23006135,0.996932515,827,2.536809816,0.712
12654,38.52,-121.45,2.5592,37,4.733974359,1.028846154,888,2.846153846,0.703
12655,38.52,-121.46,2.1736,29,5.485835694,1.128895184,2237,3.168555241,0.721
12656,38.51,-121.46,1.68,32,4.375224417,1.062836625,1596,2.86535009,0.841
12657,38.52,-121.46,2.71,34,4.77238806,1.063432836,963,3.593283582,0.656
12658,38.51,-121.44,2.214,27,4.655907037,1.036797934,4828,3.11684958,0.824
12659,38.5,-121.44,4.088,27,6.089156627,1.057831325,1089,2.624096386,0.968
12660,38.5,-121.44,1.4007,20,3.902111324,1.124760077,1281,2.458733205,0.975
12661,38.51,-121.42,2.8139,15,5.571932299,1.002820874,4769,3.363187588,0.904
12662,38.5,-121.42,3.025,24,5.540443808,1.101646385,4333,3.101646385,0.879
12663,38.49,-121.46,2.575,15,5.828196347,1.13869863,5656,3.228310502,1.079
12664,38.49,-121.45,3.5323,34,5.762903226,1.067741935,1540,2.483870968,1.098
12665,38.49,-121.44,3.3878,31,5.573281453,1.022049287,2083,2.701686122,1.093
12666,38.48,-121.45,2.9571,28,5.21575985,0.95684803,1638,3.073170732,1.031
12667,38.48,-121.43,3.0625,12,5.351162791,1.081395349,2299,2.673255814,0.905
12668,38.48,-121.44,2.7262,12,5.665517241,1.16091954,2621,3.012643678,1.098
12669,38.48,-121.45,3.5402,24,4.747311828,0.913978495,1028,2.76344086,0.987
12670,38.48,-121.46,3.5227,8,6.779245283,1.243396226,1710,3.226415094,0.931
12671,38.49,-121.42,3.363,17,5.644539615,1.046680942,7235,3.098501071,1.03
12672,38.48,-121.42,1.9657,13,4.187035069,1.058448459,4749,2.523379384,1.16
12673,38.49,-121.4,3.5968,12,5.841346154,1.028044872,3960,3.173076923,1.063
12674,38.49,-121.38,2.9647,11,5.180218447,0.996966019,4224,2.563106796,1.089
12675,38.51,-121.39,2.0062,19,5.65,1.171875,758,2.36875,0.92
12676,38.56,-121.42,1.3571,21,2.814713896,1.019073569,2548,3.471389646,0.55
12677,38.56,-121.39,4.3644,19,5.854783207,1.011699931,3517,2.420509291,1.374
12678,38.55,-121.38,4.3288,23,6.065217391,0.934782609,1407,3.058695652,1.337
12679,38.55,-121.38,4.6944,26,5.375438596,0.926315789,781,2.740350877,1.309
12680,38.55,-121.39,3.5278,25,5.144549763,1.021327014,1053,2.495260664,1.262
12681,38.55,-121.39,1.9044,18,3.879194631,1.044742729,783,1.751677852,1.543
12682,38.55,-121.4,5,26,6.933161954,1.023136247,1088,2.796915167,1.425
12683,38.55,-121.41,1.9167,14,4.346483705,1.209262436,1495,2.56432247,1.563
12684,38.55,-121.4,2.925,19,5.649321267,1.117647059,748,1.692307692,1.424
12685,38.53,-121.4,0.9274,38,4.342857143,0.857142857,65,1.857142857,0.675
12686,38.59,-121.48,0.9204,43,4.164556962,1.012658228,1253,5.286919831,0.821
12687,38.59,-121.5,1.725,43,4.631578947,1.105263158,119,6.263157895,0.675
12688,38.6,-121.44,2.8231,16,3.956291391,1.144370861,1240,1.642384106,1.375
12689,38.56,-121.41,5.1385,17,5.295238095,1.002930403,2455,1.798534799,1.795
12690,38.57,-121.37,5.2449,22,5.930992736,1.025423729,1701,2.059322034,3.87
12691,38.57,-121.39,8.4016,33,7.376044568,0.994428969,863,2.403899721,3.387
12692,38.57,-121.4,5.8416,25,7.273381295,1.061151079,639,2.298561151,2.976
12693,38.57,-121.41,3.2443,16,4.613541667,1.170833333,1538,1.602083333,1.907
12694,38.56,-121.4,7.143,22,7.127717391,0.970108696,838,2.277173913,3.278
12695,38.6,-121.42,1.7451,23,3.647347741,1.058939096,2194,2.155206287,0.896
12696,38.6,-121.42,2.2452,35,6.136842105,1.015789474,574,3.021052632,1.028
12697,38.6,-121.42,3.8672,36,5.769565217,0.908695652,613,2.665217391,1.114
12698,38.61,-121.43,2.1694,33,4.550695825,1.145129225,1100,2.186878728,0.957
12699,38.61,-121.44,2.6442,34,3.127272727,0.690909091,149,2.709090909,0.55
12700,38.61,-121.41,3.4784,36,4.974317817,0.971107544,1322,2.121990369,1.055
12701,38.6,-121.41,2.0471,16,4.2743083,1.159683794,2523,1.994466403,1.042
12702,38.59,-121.41,2.6485,18,4.235249042,1.108045977,2883,2.209195402,1.145
12703,38.59,-121.41,2.5245,17,4.020501139,1.181256102,5692,1.852261634,0.991
12704,38.58,-121.41,3.089,18,3.997126437,1.081609195,2803,1.61091954,1.414
12705,38.61,-121.39,2.9559,36,4.652427184,1.040776699,1225,2.378640777,1.366
12706,38.6,-121.39,2.5238,22,4.6184,1.056,2607,2.0856,1.188
12707,38.61,-121.4,4.1488,37,5.616901408,0.977464789,782,2.202816901,1.364
12708,38.59,-121.38,3.0156,36,5.581081081,1.067567568,764,3.441441441,1.03
12709,38.59,-121.39,2.2264,33,4.44893617,0.995744681,1053,2.240425532,1.081
12710,38.59,-121.39,2.8,34,4.585657371,0.932270916,563,2.243027888,1.136
12711,38.59,-121.4,2.5363,25,4.632016632,1.11018711,1130,2.349272349,1.246
12712,38.59,-121.4,2.0432,18,4.243506494,1.012987013,1181,1.917207792,1.568
12713,38.59,-121.38,3.2596,36,5.288732394,1.018779343,1018,2.389671362,0.987
12714,38.58,-121.39,2.8462,36,5.671348315,1.036516854,878,2.466292135,0.934
12715,38.58,-121.39,6.3406,41,7.601769912,1.076696165,913,2.693215339,4.483
12716,38.6,-121.37,3.788,35,5.714025501,0.990892532,1312,2.389799636,1.368
12717,38.6,-121.37,5.8336,36,7.46,0.96,414,2.76,2.833
12718,38.6,-121.38,6.8469,36,8.734265734,1.111888112,362,2.531468531,4.464
12719,38.61,-121.38,3.6053,34,6.029227557,1.035490605,1168,2.438413361,1.486
12720,38.59,-121.37,3.5179,36,6.33919598,1.007537688,927,2.329145729,2.078
12721,38.58,-121.37,7.3343,37,7.0975,0.975,1006,2.515,2.804
12722,38.58,-121.38,5.0497,38,6.537444934,1.046255507,1176,2.59030837,1.917
12723,38.59,-121.38,4.5313,38,6.663043478,1.039855072,685,2.481884058,1.894
12724,38.59,-121.37,4.775,36,6.707865169,1.036516854,838,2.353932584,1.941
12725,38.61,-121.35,2.7788,27,5.124835742,1.019710907,1549,2.035479632,1.157
12726,38.6,-121.35,5.0997,27,7.502608696,1.062608696,1662,2.890434783,1.701
12727,38.6,-121.36,4.4643,35,5.710059172,0.970414201,805,2.381656805,1.33
12728,38.6,-121.36,3.875,36,5.204081633,0.926530612,530,2.163265306,1.336
12729,38.61,-121.36,5.0492,35,6.652542373,1.031073446,993,2.805084746,1.441
12730,38.59,-121.35,5.3243,29,6.237864078,0.936893204,460,2.233009709,2.657
12731,38.59,-121.36,5.0508,32,7.575688073,1.100917431,1185,2.717889908,2.257
12732,38.58,-121.36,8.4699,25,7.627684964,0.968973747,978,2.334128878,3.44
12733,38.58,-121.35,8.6572,20,8.130434783,1.027173913,1105,3.002717391,3.202
12734,38.58,-121.34,7.8031,18,7.153508772,1,599,2.627192982,2.672
12735,38.59,-121.34,5.9174,23,7.102439024,1.026829268,1132,2.76097561,2.259
12736,38.59,-121.34,8.05,22,7.069114471,1.036717063,1151,2.485961123,3.8
12737,38.64,-121.36,5.5632,24,6.343355965,0.977691562,2667,2.586808923,1.752
12738,38.63,-121.36,4.875,28,6.551391863,1.054603854,2631,2.816916488,1.464
12739,38.62,-121.35,3.4299,28,5.030120482,0.959036145,2032,2.448192771,1.64
12740,38.61,-121.35,2.5511,25,4.327464789,1.094190141,2140,1.883802817,1.341
12741,38.61,-121.36,3.8882,37,6.052486188,1.08839779,951,2.627071823,1.595
12742,38.62,-121.36,3.058,34,5.36622807,1.103070175,1077,2.361842105,1.33
12743,38.63,-121.36,4.7283,30,7.295264624,1.030640669,940,2.618384401,1.645
12744,38.64,-121.37,4.6111,36,5.457627119,0.813559322,133,2.254237288,1.393
12745,38.64,-121.38,2.1472,19,4.927645788,1.154427646,2256,2.436285097,1.434
12746,38.63,-121.37,2.6623,32,5.116083916,1.114685315,1452,2.030769231,1.207
12747,38.63,-121.37,4.8194,37,4.98989899,0.868686869,253,2.555555556,1.411
12748,38.63,-121.37,4.6127,30,5.715919924,0.970448046,2532,2.413727359,1.518
12749,38.62,-121.37,1.6678,27,4.736413043,1.032608696,697,1.894021739,1.661
12750,38.62,-121.38,2.2,34,3.972972973,1.030405405,1127,1.903716216,1.165
12751,38.62,-121.38,3.5625,41,5.16,0.96,356,2.373333333,1.153
12752,38.62,-121.37,3.0139,43,5.917582418,1.093406593,447,2.456043956,1.156
12753,38.61,-121.37,3.7569,42,4.896373057,1,460,2.383419689,1.271
12754,38.61,-121.37,3.0833,39,5.715277778,1.013888889,329,2.284722222,1.141
12755,38.61,-121.38,3.0086,27,5.254424779,1.188053097,863,1.909292035,1.269
12756,38.63,-121.39,2.7813,30,4.386227545,1.106287425,1661,2.486526946,1.189
12757,38.63,-121.39,3.8068,34,7.341317365,1.077844311,359,2.149700599,1.504
12758,38.61,-121.39,2.4632,35,5.56043956,0.986263736,786,2.159340659,1.569
12759,38.62,-121.39,2.2844,27,4.104542177,1.072098053,2334,1.682768565,1.705
12760,38.62,-121.39,1.8176,45,4.632302405,1.072164948,1059,1.819587629,1.609
12761,38.63,-121.4,2.517,30,4.498759305,1.034739454,1577,1.956575682,1.304
